Date,CAC40...France,Basic.Materials,Consumer.Goods,Consumer.Services,Financials,Healthcare,Industrials,Oil...Gas,Technology,Telecomm,Utilities,ABS,EDE,AXW,DBV,IDL,SPS,ERO,ACC,BIT,BVI,APR,AIR,ATO,ASY,CAR,LTE,AGT,CAS,AXA,AIR.1,DAS,CAG,CAC,ADP,CRB,CC.,ASI,CHB,AKA,NAT,JCQ,MBW,FOU,GNF,LVM,SAV,ILD,IPH,ING,BIO,EGA,EDF,SGE,AKE,CAI,ARE,KOF,AIR.2,BUL,DAN,ROT,CAP,NPO,ORA,KOR,NEX,IMA,CIT,DIO,DIR,AVM,ISO,MAT,LBC,FLY,ESS,MAU,NRO,ALS,ERM,RCO,ICA,STD,EXE,FDR,EDL,ALT,BOU,PHA,PLO,PRT,NEX.1,NVC,RXL,LOI,ELE,TOT,SON,MAN,IPN,IPA,GFI,VLO,GFC,ESS.1,IMT,CNA,DBG,ETL,ESI,ROC,CNP,CEG,WAV,EUR,REN,CDA,ROB,EUF,PYH,FFP,FAI,GRB,SCH,LOU,LEC,HRM,PER,LPE,TFF,BOI,BON,VCT,JCD,EPE,COL,EXH,PUB,VET,TES,SOI,DAM,MGI,BIC,ZOD,GPB,TCH,LEG,STF,VLL,BOL,BNP,VIR,TCF,VIV,VIE,SDG,MER,GEN,SES,ALM,RUB,SAS,VIL,WLD,TFF.1,MWD,SOP,SEB,TRI,PEU,MIC,USA,GET,ORE,SAB,MMT,ABI,UBI,SAF,LAG,LYQ,MTB,ORP,HAV,SCO,LYW,SOG,SAM,SGO,MTI,TER,EPM,TEC,LY1,LYM,SEV,ENG,C50,CEU,CMU,CU2,CV9,CRP,CFA,DSB,X1G,X500,AEE,AAS
14-05-15,5029.31,1811.99,2091.23,1237.96,883.16,1552.89,1637.55,892.33,980.15,698.59,748.28,15,23.5,19.61,44.4,108.5,57.1,188.77,48.525,5.02,21.215,12.94,8.276,71.29,18.24,30.755,43.19,44.5,75.79,22.76,115.2745569,69.98,14.31,50.63,113.5,18.93,190.3,166.19,14.025,26.77272995,62.49,19,18.5,52.76,36.9607338,158.85,62.1,216.95,15.94,114.95,97.1,292.45,22.725,53.72,70.49,84.6,8.201,29.25,60.87,643,62.81,24,81.69,43.40345165,14.46,31.03,36.55,168.911183,48.02,177.4,11.9,1206.95,26.43,44.8,90.3235675,42,108.9,8.059,15.49,28.34,78.2,66.28,70.9,38.666744,42.78,81.64,1.28,9.68,37.665,21.6,24.735,167.35,39.465,15.33,16.595,41.845,96.73,47.335,7.41,17.9,50.75,23.7438064,27.6,49.3999506,120.45,49,66.85,6.864318375,2.936,30.845,39.08302768,67.98,15.18,39.59,42.91,56.89619856,91.31,16.98,213,265.7,18.07,74.05,59.56,38.5,69.32,77.5,13.6,338.85,109.25,84.21,82,95.46,25.9,62.3,35.44,42.055,134.5,91.31,74.46,35.65,92.9,0.66372029,285,14.73,145.4116692,32.25,17.49,5.634824736,50.58,55.74,14.3230182,5.048,56.9,225.6,54.32,22.5,19.025,22.85,21.05,33.165,30.895,11.3,63.37335929,89.26,69.78,159.64,14.57038836,108.95,83.38,82.64,32,17.235,101.25,180.81,13.52,170.15,5.78,18.39,19.3,15.775,64.25,27.05,126.04,150.12,60.49,7.63,31.135,32.02,44.93,106.9,40.845,145.28,26.41,1088.45,62.96,11.781,23.465,18.485,17.875,69.705,208.74,182.3,214.12,221.44,140.64,30.8,46.21,217.71,31.332,3.735,25.28
15-05-15,4993.82,1802.58,2081.08,1237.81,882.87,1540.77,1632.91,875.93,975.81,686.51,745.66,14.95,23.445,19.49,44.67,108.5,56.78,187.35,49.23,4.99,21.285,12.7,8.173,71.09,18.21,30.475,43.425,44.3,75.61,22.785,114.2518422,69.33,14.225,50.34,114.55,18.75,190.2,167.78,14.06,26.90000269,61.98,18.965,18.22,53.01,36.2816652,158.75,63,218,15.86,115,96.96,294.3,22.83,53.6,69.08,84.6,8.241,29.4,60.86,643.02,62.51,23.755,80.85,42.6587725,14.21,31.66,36.535,166.6498575,48.19,176.75,12,1197.05,25.92,44.83,87.88239,42.2,108.85,7.862,15.42,28,77.94,65.46,72.16,39.39174545,43.21,82.21,1.27,9.6,37.655,21.64,24.975,166.65,39.8,15.41,16.525,42.32,97,46.47,7.37,17.9,50.57,23.28099639,27.6,49.2666174,121.8,49.38,67.88,6.851837796,2.931,30.885,38.64715749,67.31,15.245,39.74,42.5,57.30700144,90.81,16.98,216,268.65,17.87,72.96,59.45,38.89,68.41,78,13.6,340.15,108.55,85.45,81.89,95.37,25.89,62.32,35.55,41.74,135.15,91.87,74.86,35.73,93.4,0.63173377,285,14.6,144.8727446,32.55,17.525,5.605957806,50.09,55.6,14.36510052,5.08,56.74,230.75,55.09,22.35,18.97,22.85,21.42,32.87,31.175,11.29,63.37335929,88.08,69.64,158.88,14.68515348,109.15,81.69,81,32.1,17.145,100.1,179.99,13.57,168.4,5.82,18.345,19.35,16.205,63.72,26.965,126.1,150.29,60.48,7.63,31.15,31.97,44.65,106.9,40.665,145.79,26.45,1063,61.07,11.702,23.4,17.635,17.825,69.18,207.1,181.23,213.19,219.34,140.91,31,45.65,218.88,31.196,3.72,25.2
18-05-15,5012.31,1784.35,2099.42,1241.52,875.99,1554.53,1636.92,879.97,979.45,712.11,740.93,14.7,23.015,19.8,44.41,106.9,56.71,188.34,49.955,5.05,21.31,12.64,8.123,71.79,18.15,30.65,44.04,46,75.68,22.825,112.985624,69.95,13.79,50.56,114.85,18.855,190.2,167.45,13.85,26.94545724,61.08,18.765,18.62,51.84,35.82086865,160.15,62.18,215,15.64,115,98.01,291.36,22.52,53.4,69.03,83.45,8.27,29.21,61.5,643.5,62.76,24,81.06,42.5601395,14.74,31.68,36.2,166.158265,47.9,178.35,12,1189.95,25.96,45.19,87.86286058,42.1,108.9,7.717,15.35,28.235,76.52,66.75,71.19,39.7000794,43.47,81.67,1.27,9.59,37.76,21.882,25.1,168.4,39.12,15.43,16.44,41.715,97.2,46.67,7.16,17.8,49.5,23.52066586,27.45,50.0332833,121,49.3,67.97,6.792315036,3.018,30.86,38.06599722,67.33,15.25,39.19,42.5,57.82984146,91.81,16.99,218,271.05,17.84,75,59,38.85,68.44,78,13.45,344.4,109.45,85.04,82,93.34,25.29,62.7,35.285,42.47,133.95,92.79,74.92,35.8,92.5,0.6397304,283.65,15.1,142.3251008,32.605,17.55,5.582864262,50.57,54.7,13.88115384,5.098,56.65,230.1,55.55,22.255,18.915,22.84,21.445,32.705,31.545,11.31,63.38320446,89.23,69.69,160.27,14.80470048,109.35,82.9,81.78,33,17.6,101.5,182.06,13.53,169.8,5.79,18.47,19.12,16.05,64.15,27.25,126.09,150.21,62.23,7.65,31.195,32.26,44.025,106.9,41.09,145.18,26.9,1069.95,62.23,11.71,23.485,17.535,17.8,69.59,208.08,182.28,215.63,219.69,141.04,31,45.73,217.88,31.548,3.737,25.33
19-05-15,5117.3,1807.7,2154.32,1255.28,893.1,1588.8,1665.1,889.04,991.46,718.13,753.77,15.51,23.11,20.31,45,106,57.7,191.77,51.1,5.07,21.35,12.57,8.015,72.39,18.11,31.26,44.8,46,76.37,23.66,115.4693597,71.15,13.92,51.555,116.85,18.93,190,174.16,13.805,26.90000269,61.11,18.82,20.49,53.95,38.82817245,165.95,61.58,215,15.36,117.25,99.52,290.5,22.68,55.04,70.35,83,8.446,29.2,62.81,656.01,63.58,24.7,82.34,42.7475422,14.865,32.205,37.1,165.8633095,47.99,182.4,12.42,1191.8,25.78,45.14,87.6870958,42.06,110.85,7.467,15.55,28.56,74.65,68,72.93,40.35841405,43.51,84.64,1.28,9.685,38.2,21.93,26.645,170.3,39.605,15.41,16.69,43.41,97.3,47.305,7.23,17.95,50.5,23.80165765,27.5,51.8332815,124.8,50.35,68.38,6.919040913,2.987,31.125,37.96913718,68.05,15.41,38.99,42.5,58.39936363,96.51,17,217.99,276.25,18.19,76.5,59.4,39.5,69.88,77.995,13.4,349.95,111.5,85.04,82,94.08,25.15,63.96,35.97,44.17,134.25,93.71,76.79,35.8,93.35,0.61574051,285,15.5,143.3049638,33.51,17.34,5.751254687,51.96,54.9,13.61363052,5.197,57.41,237.05,56.92,22.515,19.22,22.81,22.06,32.94,31.885,11,63.87546296,91.35,70,163.26,15.07726764,111.2,83.54,81.89,32.4,18.08,103.05,185.75,13.695,174.8,5.85,18.68,19.08,16.45,65.12,28.04,126.14,150.41,64.5,7.7,31.84,32.83,44.65,106.91,42.02,146.03,27.16,1070,60.95,11.861,23.96,18.015,18.275,71.175,211.34,185.66,220.23,223.01,140.98,31.6,45.49,219.05,32.219,3.805,25.96
20-05-15,5133.3,1808.65,2157.98,1259.78,893.24,1592.79,1669.93,890.81,997.85,716.68,766.39,15.94,23.08,20.48,45.67,104.45,58.2,192.31,50.93,5.06,21.235,12.56,7.843,72.77,18.17,31.81,44.995,46,74.39,23.85,115.3719583,71.77,14.115,51.795,115.15,18.935,190,175.28,13.75,26.66363903,61.76,19.14,20,53.38,37.27116516,166,61.55,214.5,14.88,115.5,99.13,291.75,23.055,55.29,69.95,82.95,8.643,29,63.34,657.62,63.6,25,83.51,43.2111173,14.835,32,37.17,167.6330425,47.8,183.3,12.85,1202.3,25.405,45.14,86.1247422,41.5,111.35,7.493,15.65,28.35,74.39,67.4,72.87,39.9334132,43.7,84.07,1.3,9.725,37.92,22.51,26.6,169.2,40.045,15.39,16.71,42.825,97.2,47.4,7.25,17.76,51.2,24.00826926,27.8,51.7666149,123.2,50,68.61,6.958402739,2.99,30.96,38.06599722,67.81,15.555,39.1,42.21,58.84751223,96.84,17.01,217.36,279.5,18.09,77.71,59.5,39.55,70.02,78,13.35,349.65,112.4,84,82.7,96.14,25.6,63.34,36.2,44.26,134,94,77.13,35.85,93,0.61574051,282.9,15.85,143.059998,33.6,17.35,5.820535319,51.88,55.7,13.76993628,5.245,56.85,237.1,57.03,22.97,19.34,22.85,21.79,32.71,32.45,11,64.18066323,91.57,69.98,164.02,15.05814012,111.7,83.86,81.89,31.91,18.36,102.45,186.58,13.65,175,5.89,17.745,19.1,16.51,65.59,27.925,126.2,150.35,64.82,7.67,31.745,32.91,45.03,106.91,42.525,145.53,27.4,1079.85,60.96,11.962,24.055,18.33,18.64,71.46,212.61,186.51,221.06,224.39,140.98,31.9,45.66,218.72,32.285,3.813,26.08
21-05-15,5146.7,1809.84,2158.22,1258.22,890.86,1602.92,1681.67,899.46,1001.74,716.44,767.88,15.92,23.615,20.6,45.28,104.9,58.21,193.14,50.8,5.07,21.3,12.43,7.877,73.23,18.11,31.84,44.54,44,74.43,23.93,115.6154618,72.28,14.065,52.02,115.5,19.09,190,174.56,13.87,26.6363663,62,19.095,20.91,53.33,37.348773,165.6,61.56,213.25,15.33,115.1,99.67,292.7,23.095,55.46,70.22,83.48,9.35,29.2,63.94,671,63.28,25,83.7,43.6549658,14.83,32.15,37.535,167.6330425,47.95,182.6,13,1230.45,25.6,45.5,86.36885995,41.95,111.45,7.549,15.5,28.455,73.75,67.29,71.52,40.19174705,43.61,83.02,1.33,9.72,38.005,22,26.57,166.4,39.77,15.3,16.94,41.945,98.3,47.82,7.25,17.5,51.03,24.85124464,27.9,51.4666152,120.55,50.09,68.5,6.957442694,2.934,30.87,39.42203784,68.01,15.695,39.6,42.3,59.78115513,98.52,17,217.35,278.65,17.88,78.73,59.6,39.85,70.41,78.005,13.02,348.9,112.1,84.42,83,96.15,25.59,64.02,36.365,43.87,134.4,94.26,76.71,35.86,93,0.61574051,283.1,15.6,149.6740733,33.85,17.385,5.80225293,52.03,59.28,13.7068128,5.266,56.47,233.8,57.3,22.915,19.285,22.94,21.82,32.315,32.32,11,63.07,92.38,70.16,164.17,14.8955562,114.2,84,81.99,31.63,18.24,103.25,186.53,13.72,174.9,5.86,17.73,19.17,16.495,65.94,27.995,126.15,150.33,64.79,7.68,31.63,33.1,44.975,106.9,43.225,145.16,27.5,1083,62.58,12.049,24.025,18.165,18.66,71.56,213.42,186.51,220.91,225.4,140.93,31.6,45.71,218.83,32.28,3.799,25.89
22-05-15,5142.89,1806.33,2162.37,1253.68,890.63,1607.91,1676.97,897.35,994.49,705.33,769.63,16.5,23.67,20.5,45.28,105.8,58.27,192.98,50.63,5.09,21.3,12.33,7.836,71.54,18.1,31.855,44,44.85,74.45,23.935,115.4693597,72.12,14.16,52.01,115.3,19.015,191,181.17,13.935,26.17272989,63.9,19.1,20.6,53.3,37.14990291,166.4,61.69,210.95,14.92,114.9,103.75,285.24,23.21,55.47,70.26,83.45,9.19,29,63.73,678.5,63.61,24.99,82.36,44.04456615,14.6,32.2,37.835,168.124635,48.3,183.25,13.3,1220.1,25.735,46.1,84.70885925,42,113.35,7.559,15.5,28.275,74.18,67.27,71.05,40.24174715,43,82.65,1.33,9.692,37.215,22.01,26.45,163,40.05,15.4,16.93,41.565,98.38,47.73,7.25,17.15,51.16,24.87603803,27.865,50.91661575,119.55,49.88,69.1,6.817449584,2.935,31.085,39.41235183,68.41,15.665,40,42.5,59.02490438,98.81,17.1,217.35,279.35,17.42,79.1,59.6,39.8,70.11,78,13.15,350.75,111.95,84.6,83,97,25.77,64.4,36.285,43.35,133.95,94.19,76.06,35.86,92.99,0.70370344,282,15.46,148.1062925,33.555,17.645,5.78300831,51.68,59.2,13.5865776,5.268,57.01,232.85,57.61,23.175,19.24,22.95,21.73,32.39,32.44,11.17,63.31,92.3,73.01,164.82,14.84295552,115.25,81.4,81.71,31.45,18.385,102.6,187.67,13.68,174.8,5.78,17.68,19.22,16.495,66.05,27.845,126.155,150.35,64.89,7.72,31.52,33.23,44.75,107.09,43.315,145.17,27.55,1070.2,62.1,12.033,24.07,18.095,18.725,71.495,212.88,186.64,222.27,225.37,140.98,31.8,45.45,218.88,32.491,3.844,26.41
25-05-15,5117.17,1804.59,2159.52,1251.89,884.28,1594.95,1669.31,894.39,990.86,699.07,762.41,16.34,23.655,20.25,44.31,107.5,57.84,192.27,50.21,5.05,21.285,12.33,7.77,71.49,18.07,31.8,44.45,44.6,74.2,23.805,115.2745569,71.65,14.005,52.01,114.9,19.015,191,181.17,13.9,26.363639,63,19.175,20.45,52.59,36.863724,165.9,61.55,211.7,14.92,115,101.9,291.32,23.04,55.15,69.88,83.42,9.075,29,63.36,681,63.62,24.75,81.65,43.84730015,14.47,32.2,37.125,164.6834875,48.3,183.45,13.6,1200,25.595,46.6,85.78297735,42,112.7,7.492,15.55,28.35,75.2,67.19,70.8,41.17508235,43.24,81.83,1.34,9.77,36.625,22.35,26.505,163.9,37.97,15.15,16.69,41.47,98.91,47.545,7.29,17.05,50.8,24.58678178,27.865,51.08328225,118.1,49.31,68.28,6.716617116,3.58,31.335,39.41235183,68.06,15.65,39.75,42.35,58.72613865,98.76,17.25,217.34,279.05,17.4,78.16,59.6,39.8,69.56,78,13.04,348.05,112.1,85.24,83.79,97.5,26.05,64.33,36.24,43.58,132.5,93.98,76.48,35.8,92.8,0.70370344,284.9,15.43,148.7921966,33.4,17.73,5.774348231,51.81,59.5,13.6316658,5.246,56.23,232,57.26,23.06,19.12,22.93,21.735,32.22,32.25,11.2,62.54,91.33,72.9,164.82,14.93859312,115.65,82.11,82,31.69,18.545,102.55,187.67,13.65,174.2,5.83,17.385,19.22,16.39,65.96,28.025,126.155,150.35,64.95,7.73,31.675,33.23,44.535,107.09,43.06,145.17,27.5,1061.45,62.13,12.033,24.07,17.93,18.5,71.495,212.88,186.64,222.27,225.37,140.98,32,45.45,218.88,32.491,3.844,26.41
26-05-15,5083.54,1793.45,2148.52,1248.71,877.95,1583.51,1666.07,880.97,985.73,700.76,754.01,16.99,23.44,20.44,43.72,107.5,57.53,191.23,50.42,5.09,21.255,12.35,7.696,70.55,18.01,31.55,43.92,44.6,72.77,23.78,114.1057401,71.86,13.925,51.45,113.95,18.99,191,186.55,13.95,26.50000265,62.86,19.2,20.25,52.81,36.55329264,165,61.4,210.2,14.65,113.3,101.6,285.63,22.635,55.03,69.7,83.37,8.82,28.88,63.49,668.5,63.52,25,81.18,43.2505705,14.505,32.1,36.98,166.158265,47.9,182.2,13.6,1208.9,25.56,46.92,85.00180055,42.04,112.05,7.339,15.45,28.245,74.04,66.63,70.86,40.500081,43.5,81.17,1.33,9.755,36.62,22.202,26.33,162.4,38,15.2,16.845,41.215,102.2,46.825,7.32,17.04,50.1,24.38017017,27.5,51.28328205,117.4,49.61,67.98,6.678437832,3.234,30.97,39.41235183,68.52,15.555,39.96,42.55,57.48439359,98.11,17.01,217.34,278.25,17.76,78.55,59.74,39.6,69.09,78.005,12.78,347.15,111,85,84.5,97.75,26.3,64.18,36.295,42.935,132.5,94.08,75.39,35.7,92.2,0.67971355,285,15.5,148.0083062,33.69,17.525,5.775310462,51.38,58.84,13.376166,5.244,55.57,226.6,57.45,23.385,18.955,22.95,21.5,31.14,32.365,11.16,61.46,90.64,71.01,165.05,15.1346502,114.35,81.99,80.94,31.35,18.58,100.75,188.42,13.58,173.6,5.91,17.46,19.21,16.25,66.03,27.885,126.15,150.35,64.5,7.65,31.665,33.08,43.29,107.09,43.13,144.48,27.35,1065.1,61.31,11.978,23.63,17.74,18.42,70.365,211.25,183.6,223.21,222.56,141.28,31.9,45.07,218.51,32.614,3.836,26.62
27-05-15,5182.53,1828.73,2184.94,1255.1,891.37,1622.5,1696.4,890.57,997.23,711.86,765.68,16.86,23.44,20.67,43.85,107.5,58.27,193.54,50.94,5.06,21.415,12.49,7.663,71.7,17.95,31.965,45.115,44.6,73.06,24.165,117.0277821,72.09,14.33,52.43,115.75,18.86,191.5,185.17,14.11,26.90000269,63,19.1,20.82,53.69,37.34392251,167.85,61.5,209.6,14.72,114.9,103.95,283.4,22.74,56.33,71.15,83.3,8.822,28.88,65.26,667.3,64.32,25,81.4,43.3097503,14.735,32.165,37.315,166.6498575,48.5,187,13.76,1229.8,25.52,47,84.952977,42.03,113.8,7.277,15.45,29.13,74.11,67.03,71.46,40.666748,43.3,81.68,1.33,9.902,37.1,22.344,26.625,162.4,37.865,14.74,16.915,41.65,104.4,47.4,7.37,17.02,50.32,24.95868268,27.15,52.01661465,119.8,49.55,68.84,6.81353376,3.24,31.265,39.22831775,68.3,15.62,40,43.09,58.56741936,98.47,17.19,215,283.55,17.79,79.95,60.12,40.1,71.28,77.98,13.1,351.95,112.55,84.99,84.75,96.2,26.05,65.2,36.7,43.145,133.7,95.31,75.74,35.92,91.89,0.68771018,285,15.63,148.3512582,34.2,17.4,5.813799702,52.93,59.99,13.69779516,5.273,56.47,224.7,57.95,23.66,19.365,22.94,21.685,30.2,32.76,11.25,61.64,93.53,71.32,165.89,14.95772064,116.6,82.29,81.88,31.69,19.475,102.4,189.4,13.565,177.65,5.97,17.52,19.22,16.405,67.21,27.8,126.165,150.4,64.81,7.59,31.995,33.33,44.195,108.2,43.79,144.49,27.05,1076,61.51,12.056,24.11,18.18,18.875,71.545,213.52,186.5,224.3,225.28,141.25,32.5,44.99,219.07,32.784,3.815,26.56
28-05-15,5137.83,1816.36,2167.12,1251.43,882.6,1607.27,1686.86,881.51,1000.19,709.45,761.12,17.23,23.365,20.62,43.62,105,57.95,192.79,50.99,5.09,21.245,12.46,7.576,71.73,18.1,31.68,44.37,44.6,73.1,23.745,116.9303807,71.92,13.935,52.01,113.5,18.715,191.5,176.79,14.05,26.99091179,62.95,18.71,20.27,54.06,37.7368122,166.55,61.5,210,15.31,114.9,103.65,289,22.585,55.39,69.78,83.21,8.757,28.64,64.64,667,64.17,24.585,81.59,44.0790877,14.685,32.145,36.655,164.6834875,47.84,185.3,13.6,1235,25,46.75,84.7576828,42,113.7,7.201,15.55,28.95,74.09,67.1,71.43,40.333414,43.3,81.73,1.32,9.848,36.84,22.3,26.35,162.4,37.555,14.41,16.83,41.52,105.2,46.925,7.39,16.96,49.9,24.79339339,27.27,49.9666167,120.15,48.48,69.08,6.777312388,3.205,31.47,39.13145771,67.76,15.465,40.49,43.4,58.39936363,96.55,17.2,214.99,284.45,17.55,77.2,60.83,40.17,71.06,77.98,13.19,350.5,113.25,84.38,84.51,95.55,26.52,64.74,37.53,42.185,134.5,95.1,75.07,36.12,92.8,0.66372029,285.05,15.56,147.7143473,34.03,17.415,5.771461538,52.38,58.94,13.5565188,5.257,56.15,218,57.6,23.555,19.17,22.7,21.805,29.535,32.78,11.28,62.05,92.27,71.39,165.42,14.99597568,116.75,81.81,81.58,31.72,19.25,99.89,189.04,13.77,176.5,5.99,17.595,18.67,16.52,66.73,27.9,126.15,150.33,65.35,7.6,31.795,33.22,43.545,108.6,43.565,144.78,26.75,1068.9,60.58,12.021,24.04,17.88,18.83,70.985,212.9,185.16,223.88,223.76,141.13,32.67,44.93,218.95,32.717,3.761,26.06
29-05-15,5007.89,1774.24,2127.94,1231.29,863.38,1562.06,1647.54,864.41,983.45,693.76,748.57,17.25,23,20.59,43.02,104.25,56.91,189.12,49.895,5.18,20.865,12.61,7.541,70.03,18.06,30.905,42.87,45.67,71.48,22.915,114.2518422,71.17,13.595,50.7,112.65,18.87,184,174.57,14.005,27.16363908,63,18.43,19.89,53.16,37.04804262,162.15,61.75,206.35,14.91,112.95,101.7,283.4,22.38,54.08,67.63,82.93,8.61,28.5,62,655,62.53,24.71,79.02,42.66370415,14.36,31.585,36.075,163.2578693,46.85,182.8,13.75,1213.1,24.355,46.4,84.952977,43.2,111.15,7.129,15.5,28.505,73.03,65.66,70.99,40.0834135,43.3,80.2,1.33,9.68,35.85,22.172,25.865,159.95,36.675,14.45,16.7,40.45,100.8,45.975,7.38,16.75,48.63,24.54545945,27.25,48.44995155,119.65,48.71,68.15,6.682353656,3.113,31.01,38.8893076,67.06,15.055,40.49,43.35,56.95221713,94.53,17.2,212,277.1,17.59,77.04,60,40.5,68.78,78.01,13.6,355.65,112.55,84.2,84.99,94.06,25.76,64.1,37.15,40.965,132.8,93.91,72.81,36.15,93.2,0.62373714,292,15.5,147.0284432,33.215,17.1,5.618466809,51.24,58.56,13.53247176,5.196,54.93,219.35,56.64,23.19,18.915,21.9,21.67,29.2,32.24,11.2,61.65,89.15,71.29,163.2,14.704281,116.05,79.92,80.69,31.01,19,97.57,186.83,13.715,171.95,6,17.355,18.6,16.44,64.41,27.59,126.155,150.44,64.17,7.46,31.2,32.66,42.525,108.5,42.43,145.66,26.5,1063.65,60.09,11.836,23.77,17.56,18.375,69.45,209.05,181.55,221.2,219.72,141.3,33.1,44.56,219.3,32.34,3.723,25.87
01-06-15,5025.3,1770.4,2145.52,1234.73,862.42,1576.68,1649.88,864.94,985.71,702.93,747.95,17.26,22.71,20.46,42.59,105.1,56.9,189.35,50.33,5.12,20.95,12.87,7.466,70.17,18.06,30.915,41.98,45,71.29,22.93,114.3979443,71.4,13.51,50.91,112,18.985,191.25,177.7,14.13,27.24545727,61.5,18.36,20.02,53.27,36.56784411,163.2,62,208.9,14.51,113.3,103.55,280.76,22.44,54.79,68.34,82.55,8.8,28.7,61.82,655.1,63.22,24.75,79.29,42.78206375,14.55,31.745,34.83,163.2578693,46.74,184.1,13.6,1211.35,24.285,46.32,84.63074157,42.7,111.35,7.038,15.45,28.355,71.6,66.34,71.2,40.833415,43.5,81.12,1.32,9.68,35.525,22,25.715,159.75,36.8,14.18,16.565,40.64,101.95,46,7.3,16.95,50.01,24.44628588,26.725,49.1332842,119.55,49.75,68.22,6.636342724,3.05,31.15,39.37360782,68.31,14.98,39.5,43.82,56.96155356,94.79,17.18,212.01,282.95,17.29,77,60.44,40.99,68.77,78.005,13.62,361.8,114.4,84,84.55,93.51,25.36,63.75,37.025,40.935,131.5,94.21,73.02,36.15,92.45,0.61574051,293,15.5,148.1552856,33.66,17.465,5.731047836,51.61,58.58,13.44530124,5.205,54.85,219.3,56.84,23.38,19.05,21.58,21.4,29.125,32.015,11.18,61.85,90.06,71.86,164.07,14.88599244,115.1,80.13,80.7,30.83,18.855,98.51,188.08,13.775,173.6,6,17.4,18.45,16.66,64.92,27.46,126.145,150.29,65.73,7.6,31.16,32.99,42.205,108.52,42.315,145.23,26.64,1090,60.14,11.787,23.715,17.51,18.24,69.545,209.13,181.91,222.89,219.41,141.09,32.9,44.84,218.39,32.559,3.727,25.89
02-06-15,5004.46,1773.22,2129.88,1230.93,863.83,1569.05,1638.31,868.38,986.91,707.03,745.22,16.77,22.425,20.41,42.57,106.4,56.73,187.57,50.22,5.17,20.445,13,7.488,70.68,18.17,30.68,41.67,45,71.86,22.94,113.0343247,71.3,13.83,50.715,111.4,18.785,191.2,173.7,14.28,27.23636636,62.55,18.415,19.8,52.78,36.73761126,165.1,61.75,210,13.56,113.95,103.25,275.5,22.455,54.76,67.6,81.99,8.72,29,61.51,651,62.58,24.5,78.88,44.976648,14.635,31.865,35.035,162.815436,45.4,186.25,13.4,1226,24.38,45.92,84.68932983,42.53,110.4,7.167,15.35,28.145,74.42,65.08,70.26,41.333416,43.67,79.24,1.32,9.587,35.345,21.9,25.6,159.45,36.74,14.22,16.71,39.855,97.9,46.155,7.43,16.79,49,24.4876082,26.6,48.48328485,116.85,48.82,67.8,6.619700472,3.1,31.045,39.27674777,67.7,15.01,39.7,44.21,58.0352429,94.37,17.2,215,279.9,17.46,75.25,62.28,41.99,67.24,78.005,13.77,363.35,108.85,84,84.35,94.06,25,63.14,37.29,41.39,133.4,93.37,71.98,36.1,93.07,0.61574051,290.5,15.5,146.6854911,33.295,16.62,5.759914766,50.86,58.71,13.8871656,5.136,55.53,218.7,56.5,23.52,18.955,21.9,21.065,30.15,32.3,11.2,63,89.64,72.1,161.32,14.86208304,115.2,80.2,81.06,29.8,18.61,97.6,184.35,13.69,169.65,6,17.435,18.98,16.7,64.4,27.645,126.095,149.93,66.66,7.65,31.005,32.4,42.755,108.9,42.095,144.07,26.6,1091,61.32,11.628,23.84,17.44,18.085,69.265,207.31,181.26,218.49,218.09,140.44,32.9,46,216.2,31.929,3.657,25.37
03-06-15,5034.17,1797.68,2136.91,1232.44,866.92,1588.04,1639.95,871.86,988.97,705.33,738.9,16.55,22.84,20.75,42.8,105.31,56.82,187.57,50.3,5.17,20.42,13.1,7.468,71.34,18.17,30.78,41.395,45.5,72.28,22.98,114.1544408,70.67,13.855,51.03,112.2,18.535,190.9,171.94,14.125,27.27273,63.5,18.22,20.42,52.8,36.61149852,165.55,61.5,214.35,14.19,114.3,102.25,270.5,21.765,54.29,68,81.75,8.75,28.85,61.43,670,63.05,24,79.52,45.19857225,14.6,32.01,36.005,163.5036655,45.65,188.3,13.32,1223.8,24.505,45.9,84.4647415,42.45,111.55,7.13,15.19,28.76,76.36,65.29,69.1,41.333416,43.41,77.54,1.32,9.541,35.2,21.818,25.8,161.55,36.005,14.15,16.02,39.67,96.49,46.375,7.45,16.64,48.815,24.82645125,26.5,48.8332845,116.3,50.18,68.66,6.592289704,3.196,31.075,39.63512993,66.66,15.04,40.19,46.51,58.15661648,95.37,17.2,215,283.2,17.21,75.47,63.4,41.45,68.03,78,13.68,362.3,107.85,84,84,93.1,24.9,63.08,37.755,41.545,132.3,93.54,71.73,36.4,93.08,0.63173377,286,15.38,146.1955596,33.14,16.47,5.630013581,51.49,59.75,14.08855956,5.155,56.77,216.6,56.67,23.63,19.23,22.49,20.605,29.3,32.115,11.15,62.64,91.12,73.96,160.54,14.63733468,115.3,80,80.33,29.9,18.4,98.35,183.03,13.765,170.55,6,17.355,18.7,16.56,63.65,27.8,126.075,149.69,66.01,7.71,31.02,32.08,43.31,108,42.41,142.71,26.25,1094.35,61.33,11.54,23.875,17.665,18.11,69.74,207.16,181.95,216.84,218.41,139.67,33.5,47.2,214.98,31.706,3.615,25.08
